"","default","student","balance","income"
"5181","No","No","1682.2018561614","36366.991291239"
"5182","No","No","689.82077357136","30304.780300909"
"5183","No","No","1706.0463052472","32900.711438409"
"5184","No","No","479.52190913223","43743.622312664"
"5185","No","Yes","765.363356846","11976.408494525"
"5186","No","No","894.32910286557","45250.730309914"
"5187","No","No","993.64709277175","26768.956676271"
"5188","No","Yes","378.49251967355","18659.772127035"
"5189","No","Yes","576.06500753631","13536.60903652"
"5190","Yes","Yes","2113.6297613814","21100.721787068"
"5191","No","No","542.6962061198","40996.212328647"
"5192","No","Yes","493.62954612655","20500.212631711"
"5193","No","No","0","29322.631394458"
"5194","No","No","1185.5812526407","47782.497130618"
"5195","No","Yes","1719.8711194006","22431.858001003"
"5196","No","No","495.75006907172","44361.39119051"
"5197","No","No","533.89415443426","33785.746136745"
"5198","No","No","150.14270547766","38610.377314168"
"5199","No","Yes","1298.9014931548","14975.264926979"
"5200","No","No","957.23895991391","57698.408223202"
"5201","No","No","836.93329157256","51031.93983207"
"5202","No","Yes","1400.7028240681","23083.260158917"
"5203","No","No","857.3291419836","25742.173766529"
"5204","No","No","876.76555527773","49291.166564476"
"5205","No","No","979.31671485378","27534.912140976"
"5206","No","Yes","491.70432081442","8352.2089884671"
"5207","No","No","1621.7116428388","37970.474022137"
"5208","No","No","643.61550941031","44251.015882968"
"5209","No","Yes","343.79863805278","19971.776209504"
"5210","Yes","No","1711.1690932299","18579.102470406"
"5211","No","No","1170.0274063031","33332.62578308"
"5212","No","Yes","638.20439972159","14641.383733897"
"5213","No","Yes","1457.8394108688","18496.932058365"
"5214","No","No","383.86015497283","31749.67842402"
"5215","No","No","618.03168293587","44419.547670259"
"5216","No","No","565.21829987111","29015.724056393"
"5217","No","No","290.14595873331","32862.555289712"
"5218","No","Yes","576.94427884037","22800.867050116"
"5219","No","No","633.12711556017","54034.355005902"
"5220","No","Yes","1350.62900231","11854.984439371"
"5221","No","Yes","893.55827164459","23033.812213705"
"5222","No","Yes","895.31896580422","20869.355939084"
"5223","No","No","1470.5724910676","44490.321073276"
"5224","No","No","789.25651124683","43835.340274472"
"5225","No","No","218.76900456038","52074.662718522"
"5226","No","Yes","531.69380274484","15794.581606138"
"5227","No","Yes","1268.5378548068","21336.890101306"
"5228","No","No","0","34040.312914976"
"5229","No","No","1046.5628648832","26555.488938525"
"5230","No","No","389.9921751591","29032.112697863"
"5231","No","No","642.23462790372","35800.083816784"
"5232","No","No","391.98995217209","35012.869609242"
"5233","No","No","1483.6890108498","58310.512347919"
"5234","No","Yes","438.57477088502","17439.114954231"
"5235","No","No","897.86169367846","47557.524097468"
"5236","No","No","0","41693.385835433"
"5237","No","Yes","776.63907017699","15338.888602946"
"5238","No","No","112.47070891345","34320.026150294"
"5239","No","No","634.47777599783","56726.120009633"
"5240","No","No","791.94749610165","47886.523268027"
"5241","No","No","1088.2853058385","43134.531412379"
"5242","No","Yes","2018.3585357081","15472.849580574"
"5243","No","No","1470.6352731309","40080.214746584"
"5244","No","Yes","611.20889663318","19733.251800962"
"5245","No","No","1117.0800283959","42388.415554062"
"5246","No","No","1589.9909189671","42268.279853366"
"5247","No","No","0","57898.415158656"
"5248","No","No","636.23866821617","39172.363365316"
"5249","No","Yes","714.39717113425","17412.717976037"
"5250","No","Yes","946.77960388138","12881.402109406"
"5251","No","No","108.0567758373","41840.325812413"
"5252","No","No","816.88835275125","52492.345944792"
"5253","No","No","5.8838162795715","45840.472456652"
"5254","No","No","761.75063431318","13889.132534933"
"5255","No","Yes","1173.7813429519","15823.805476803"
"5256","No","No","1418.4753725572","38034.144432371"
"5257","No","Yes","864.35712676623","10484.770503895"
"5258","No","Yes","1101.1600919942","14307.001084549"
"5259","No","No","0","46615.698027705"
"5260","No","No","0","43782.255859384"
"5261","No","No","582.31722180239","29239.846073204"
"5262","No","No","369.05048759541","38418.866520554"
"5263","No","No","966.05187745814","10174.729801583"
"5264","No","No","399.44561508129","54329.922932077"
"5265","No","No","51.888486593095","41839.173387064"
"5266","No","No","460.8794155223","40046.029327278"
"5267","No","No","1139.0127276922","36958.578010885"
"5268","No","No","707.57310293618","48790.402247943"
"5269","No","Yes","1034.6031513914","18614.037496336"
"5270","No","No","118.86980009974","42823.571963418"
"5271","No","Yes","461.00434079142","15554.029765063"
"5272","No","No","1057.2749999848","42731.876409648"
"5273","No","No","1035.4858806278","41714.373769058"
"5274","No","No","1010.2795129962","34188.984648821"
"5275","No","No","0","41199.799355043"
"5276","No","No","656.02372538192","36349.436988707"
"5277","No","No","539.13750080756","23561.430521504"
"5278","No","No","1377.4620613428","49406.072701575"
"5279","No","Yes","1322.1459959103","21272.575943024"
"5280","No","Yes","1393.5894906803","23261.863242647"
"5281","No","No","1324.0139835537","45114.740311117"
"5282","No","No","1020.5295572932","35652.663457973"
"5283","No","No","2033.5402349161","41629.237288397"
"5284","No","No","888.64291259912","19942.602870394"
"5285","No","No","1350.1162674817","39555.962310795"
"5286","Yes","Yes","1936.0618624888","13377.828841162"
"5287","No","Yes","1406.9173639701","16427.100775542"
"5288","No","No","282.83812454901","29478.138010091"
"5289","No","No","601.08257136127","25319.366099871"
"5290","No","Yes","1639.4266084175","14682.776658376"
"5291","No","Yes","48.528095875895","16647.306161476"
"5292","No","No","324.50453178458","51139.876854556"
"5293","No","Yes","886.40150793679","13995.889589246"
"5294","No","No","967.44157377847","51674.41936859"
"5295","No","No","711.73760768028","45419.881942107"
"5296","No","No","1547.8807897846","50638.339589759"
"5297","No","Yes","1200.5944446495","13772.989115544"
"5298","No","No","0","45201.128712381"
"5299","No","No","1454.9815887184","43821.221347197"
"5300","No","No","355.4423386128","46147.517874115"
"5301","No","No","0","46927.784452609"
"5302","No","No","0","49784.336354747"
"5303","No","No","282.86531307486","39961.0398249"
"5304","No","No","303.7151176961","29048.035238034"
"5305","No","No","157.76300157145","36206.28569057"
"5306","No","No","300.00046650802","41189.452201056"
"5307","No","No","463.9820725345","43330.552436838"
"5308","No","No","1654.2349562691","39580.129709287"
"5309","No","No","762.57449743267","45526.894785978"
"5310","No","Yes","1887.8817157688","21901.182496938"
"5311","No","No","1206.2634918013","34621.773309062"
"5312","No","Yes","247.65310361402","20444.752432631"
"5313","No","No","576.79611994886","39209.832867846"
"5314","No","Yes","1214.4083061404","18055.238467348"
"5315","No","No","987.74552826688","40243.620017572"
"5316","No","Yes","1257.0161299743","19247.900612254"
"5317","No","No","524.08561886939","40319.11813712"
"5318","No","Yes","1236.207091809","23364.048678743"
"5319","No","No","1008.6750006011","68610.412055531"
"5320","No","Yes","1474.7796045973","17382.467385792"
"5321","No","No","772.37531462408","36997.3367352"
"5322","No","No","701.55259371179","39526.577190658"
"5323","No","No","0","28798.039972969"
"5324","No","Yes","1165.8955113788","14969.287247901"
"5325","No","No","0","28226.557953656"
"5326","No","No","1429.2210482079","40564.886305947"
"5327","No","Yes","806.66923566992","17359.674758705"
"5328","No","No","528.08931563618","46389.340684738"
"5329","No","No","963.42814815357","60084.126477615"
"5330","No","Yes","764.52716669846","22578.635670396"
"5331","No","No","573.69913695467","49465.754849115"
"5332","No","No","1410.3692400527","62395.038145275"
"5333","No","No","816.74102705322","47272.333606761"
"5334","No","Yes","1220.524913853","12195.36194581"
"5335","No","No","245.43875325471","54133.038306238"
"5336","No","Yes","1083.9112818627","8584.0775771857"
"5337","No","No","485.34880653997","14676.29551279"
"5338","No","No","677.7587940182","50309.064715631"
"5339","No","No","286.66087469769","34499.532630599"
"5340","No","Yes","843.9202066893","20754.024165076"
"5341","No","No","831.83661985565","41247.642201985"
"5342","No","No","1024.3263769156","33832.489629267"
"5343","No","No","1277.1230980596","42472.908266488"
"5344","No","Yes","1221.9439109906","19127.350233869"
"5345","No","No","967.24928173355","27663.134068684"
"5346","No","Yes","1556.9044182868","19272.236483244"
"5347","No","Yes","419.72955495042","24679.731467404"
"5348","No","No","276.16488431975","53625.714094742"
"5349","No","Yes","1407.4972722647","14688.388903799"
"5350","No","No","1041.0880232757","39515.843021084"
"5351","No","No","182.3254441816","39703.268851274"
"5352","No","No","162.21848667101","41381.270707949"
"5353","No","No","405.27398057965","52571.18412787"
"5354","No","No","887.15836141315","51519.126479376"
"5355","Yes","No","1844.8838388458","35508.67542218"
"5356","No","No","792.98152593722","37549.949999824"
"5357","No","Yes","942.14010492135","23835.385471811"
"5358","No","No","938.78589681318","14524.357623994"
"5359","No","No","18.904202687713","35590.232584899"
"5360","No","Yes","599.47098315145","18575.408416793"
"5361","No","Yes","679.80954696466","19263.123322578"
"5362","No","No","601.26329258483","24400.096252234"
"5363","No","No","132.08103925696","51694.739559532"
"5364","No","No","743.03296886005","25186.425904766"
"5365","No","No","728.18689754277","52515.067548616"
"5366","No","No","467.24756371474","33644.257842315"
"5367","No","Yes","1104.9333484393","17377.498146542"
"5368","No","Yes","310.19818176055","14672.92569713"
"5369","No","No","1575.7127047081","45957.244717699"
"5370","No","Yes","1370.2489374127","13358.27420233"
"5371","No","No","1593.4328027252","73554.233495197"
"5372","No","No","463.00221774335","42297.457797763"
"5373","No","Yes","786.10602387272","20954.451570762"
"5374","No","Yes","731.51180107706","26505.344524846"
"5375","No","Yes","468.2732193125","27054.893815463"
"5376","No","No","219.1457095094","37993.043678514"
"5377","No","Yes","846.95906999345","20659.85326594"
"5378","No","No","702.15926284292","57468.404441208"
"5379","No","Yes","1381.644434339","11059.568066089"
"5380","No","No","1455.5058367585","33455.049694458"
"5381","No","No","1357.9097176483","43377.112180576"
"5382","No","No","1032.6270791318","23349.830126632"
"5383","No","No","798.85963667668","48336.129308326"
"5384","No","Yes","117.90308176916","14649.858055362"
"5385","No","No","234.74360395767","27499.953621984"
"5386","No","No","890.2668721758","36631.498422027"
"5387","No","Yes","518.478839254","18635.509707267"
"5388","No","No","1124.4959597643","31739.563746405"
"5389","No","No","1468.7880553516","38521.870199995"
"5390","No","No","938.10617883059","13405.21094196"
"5391","No","No","722.02916246972","26984.256287438"
"5392","No","No","610.64170804575","42899.848126958"
"5393","No","No","407.7713006914","18555.323540555"
"5394","No","No","1057.2288172335","58133.527835748"
"5395","No","No","1262.4045159384","57158.755020235"
"5396","No","Yes","1082.674544842","22417.556147533"
"5397","Yes","No","1969.9429239343","29415.753292071"
"5398","No","No","760.09964277166","45921.34313136"
"5399","No","No","929.39625430867","23133.65981122"
"5400","No","No","1177.2495984995","35419.610309762"
"5401","No","No","309.27068081804","42226.65131333"
"5402","No","No","981.94393383209","38483.531886351"
"5403","No","No","200.16280396569","24280.130157447"
"5404","No","No","1630.4830098599","54323.422886863"
"5405","No","No","947.23541630432","28310.493778844"
"5406","No","No","537.39635419292","40828.140116245"
"5407","No","Yes","1292.5687839339","14859.240084932"
"5408","No","No","356.82764539351","39444.82534882"
"5409","No","No","500.15511700722","34437.706893517"
"5410","No","No","1345.7069800589","40802.886515465"
"5411","No","Yes","1091.1397559959","19990.835329596"
"5412","No","No","1025.5276247669","22741.391303646"
"5413","No","No","403.24002485758","42993.436414211"
"5414","No","No","699.34267269046","36957.680569293"
"5415","No","No","1445.8051637371","15666.057430155"
"5416","No","Yes","963.8992577882","16561.255635469"
"5417","No","No","542.76560164438","52625.415710431"
"5418","No","No","766.92909486936","25376.103762384"
"5419","No","No","808.42912759451","29212.904728972"
"5420","No","No","736.53672991889","46416.182919709"
"5421","No","No","1076.1398231758","31845.951528053"
"5422","No","Yes","731.3148594657","11510.151473382"
"5423","No","No","236.00370593996","38202.513839241"
"5424","No","No","1382.4549524961","40394.308600196"
"5425","No","Yes","915.5715468522","22586.338277651"
"5426","No","No","176.59694580856","48957.756382485"
"5427","No","Yes","639.99962630239","19900.0064039"
"5428","No","Yes","950.67800858524","20435.817809861"
"5429","No","No","1320.7111152074","29105.442441839"
"5430","No","Yes","1203.0293989665","15952.452023973"
"5431","No","No","1335.9352538881","19482.206281783"
"5432","Yes","Yes","1647.2822476954","16154.462280373"
"5433","No","Yes","1434.3864644851","15761.699615834"
"5434","No","No","307.47623846069","36120.968589798"
"5435","No","Yes","1277.8948999108","20649.929986845"
"5436","No","No","998.39306993792","46051.922859692"
"5437","No","No","561.34325898832","44403.994287138"
"5438","No","Yes","1577.0835805924","15230.820600484"
"5439","No","Yes","412.07144430926","12588.97113311"
"5440","Yes","Yes","1758.4065708037","14272.273775586"
"5441","No","Yes","251.46819378336","19373.888017932"
"5442","No","No","1353.1317345144","40164.048588554"
"5443","No","No","10.194456692995","32641.932563843"
"5444","No","No","933.55473421905","33633.148688929"
"5445","No","Yes","1692.7525380471","23743.8419511"
"5446","No","No","663.25047915412","36276.863952522"
"5447","No","No","51.530401416266","36851.912872415"
"5448","No","No","797.7426470533","53398.928587191"
"5449","No","No","0","50243.931170465"
